
 num     #instances         #bytes  class name
3779:             1             16  scala.math.LowPriorityOrderingImplicits$$anon$6
3780:             1             16  scala.math.Numeric$
3781:             1             16  scala.math.Numeric$ByteIsIntegral$
3782:             1             16  scala.math.Numeric$DoubleAsIfIntegral$
3783:             1             16  scala.math.Numeric$DoubleIsFractional$
3784:             1             16  scala.math.Numeric$FloatAsIfIntegral$
3785:             1             16  scala.math.Numeric$FloatIsFractional$
3786:             1             16  scala.math.Numeric$IntIsIntegral$
3787:             1             16  scala.math.Numeric$LongIsIntegral$
3788:             1             16  scala.math.Numeric$ShortIsIntegral$
3789:             1             16  scala.math.Ordered$
3790:             1             16  scala.math.Ordering$
3791:             1             16  scala.math.Ordering$Boolean$
3792:             1             16  scala.math.Ordering$Byte$
3793:             1             16  scala.math.Ordering$Int$
3794:             1             16  scala.math.Ordering$Long$
3795:             1             16  scala.math.Ordering$Short$
3796:             1             16  scala.math.Ordering$String$
3797:             1             16  scala.package$$anon$1
3798:             1             16  scala.ref.WeakReference$
3799:             1             16  scala.reflect.NoManifest$
3800:             1             16  scala.reflect.api.Exprs$Expr$
3801:             1             16  scala.reflect.api.Internals$CompatToken
3802:             1             16  scala.reflect.api.Liftables$Liftable$
3803:             1             16  scala.reflect.api.Liftables$Unliftable$
3804:             1             16  scala.reflect.api.Printers$BooleanFlag$
3805:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$1
3806:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$10
3807:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$11
3808:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$12
3809:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$13
3810:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$14
3811:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$15
3812:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$2
3813:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$3
3814:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$4
3815:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$5
3816:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$6
3817:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$7
3818:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$8
3819:             1             16  scala.reflect.api.TypeTags$TypeTag$$anonfun$9
3820:             1             16  scala.reflect.internal.AnnotationInfos$Annotation$
3821:             1             16  scala.reflect.internal.AnnotationInfos$AnnotationInfo$
3822:             1             16  scala.reflect.internal.AnnotationInfos$ArrayAnnotArg$
3823:             1             16  scala.reflect.internal.AnnotationInfos$LiteralAnnotArg$
3824:             1             16  scala.reflect.internal.AnnotationInfos$NestedAnnotArg$
3825:             1             16  scala.reflect.internal.AnnotationInfos$ScalaSigBytes$
3826:             1             16  scala.reflect.internal.AnnotationInfos$ThrownException$
3827:             1             16  scala.reflect.internal.AnnotationInfos$UnmappableAnnotArg$
3828:             1             16  scala.reflect.internal.ClassfileConstants$FlagTranslation$
3829:             1             16  scala.reflect.internal.Constants$Constant$
3830:             1             16  scala.reflect.internal.Definitions$DefinitionsClass$MacroContextType$
3831:             1             16  scala.reflect.internal.Definitions$DefinitionsClass$VarArityClass$
3832:             1             16  scala.reflect.internal.FreshNames$FreshNameExtractor$
3833:             1             16  scala.reflect.internal.Internals$$anon$4
3834:             1             16  scala.reflect.internal.Kinds$KindErrors$
3835:             1             16  scala.reflect.internal.Kinds$ProperTypeKind$
3836:             1             16  scala.reflect.internal.Kinds$inferKind$
3837:             1             16  scala.reflect.internal.Names$TermName$
3838:             1             16  scala.reflect.internal.Names$TypeName$
3839:             1             16  scala.reflect.internal.Positions$Range$
3840:             1             16  scala.reflect.internal.ReificationSupport$ReificationSupportImpl$FlagsRepr$
3841:             1             16  scala.reflect.internal.Scopes$LookupAmbiguous$
3842:             1             16  scala.reflect.internal.Scopes$LookupInaccessible$
3843:             1             16  scala.reflect.internal.Scopes$LookupNotFound$
3844:             1             16  scala.reflect.internal.Scopes$LookupSucceeded$
3845:             1             16  scala.reflect.internal.Scopes$Scope$
3846:             1             16  scala.reflect.internal.StdAttachments$BackquotedIdentifierAttachment$
3847:             1             16  scala.reflect.internal.StdAttachments$CompoundTypeTreeOriginalAttachment$
3848:             1             16  scala.reflect.internal.StdAttachments$ForAttachment$
3849:             1             16  scala.reflect.internal.StdAttachments$SubpatternsAttachment$
3850:             1             16  scala.reflect.internal.StdAttachments$SyntheticUnitAttachment$
3851:             1             16  scala.reflect.internal.StdCreators$FixedMirrorTreeCreator$
3852:             1             16  scala.reflect.internal.StdCreators$FixedMirrorTypeCreator$
3853:             1             16  scala.reflect.internal.SymbolTable$$anonfun$1
3854:             1             16  scala.reflect.internal.Symbols$$anonfun$10
3855:             1             16  scala.reflect.internal.Symbols$CyclicReference$
3856:             1             16  scala.reflect.internal.Symbols$SymbolKind$
3857:             1             16  scala.reflect.internal.Symbols$SymbolOps$
3858:             1             16  scala.reflect.internal.Trees$$anonfun$1
3859:             1             16  scala.reflect.internal.Trees$Alternative$
3860:             1             16  scala.reflect.internal.Trees$Annotated$
3861:             1             16  scala.reflect.internal.Trees$AppliedTypeTree$
3862:             1             16  scala.reflect.internal.Trees$Apply$
3863:             1             16  scala.reflect.internal.Trees$ApplyDynamic$
3864:             1             16  scala.reflect.internal.Trees$ArrayValue$
3865:             1             16  scala.reflect.internal.Trees$Assign$
3866:             1             16  scala.reflect.internal.Trees$AssignOrNamedArg$
3867:             1             16  scala.reflect.internal.Trees$Bind$
3868:             1             16  scala.reflect.internal.Trees$Block$
3869:             1             16  scala.reflect.internal.Trees$CaseDef$
3870:             1             16  scala.reflect.internal.Trees$ClassDef$
3871:             1             16  scala.reflect.internal.Trees$CompoundTypeTree$
3872:             1             16  scala.reflect.internal.Trees$DefDef$
3873:             1             16  scala.reflect.internal.Trees$ExistentialTypeTree$
3874:             1             16  scala.reflect.internal.Trees$Function$
3875:             1             16  scala.reflect.internal.Trees$Ident$
3876:             1             16  scala.reflect.internal.Trees$If$
3877:             1             16  scala.reflect.internal.Trees$Import$
3878:             1             16  scala.reflect.internal.Trees$LabelDef$
3879:             1             16  scala.reflect.internal.Trees$Literal$
3880:             1             16  scala.reflect.internal.Trees$Match$
3881:             1             16  scala.reflect.internal.Trees$Modifiers$
3882:             1             16  scala.reflect.internal.Trees$ModuleDef$
3883:             1             16  scala.reflect.internal.Trees$New$
3884:             1             16  scala.reflect.internal.Trees$PackageDef$
3885:             1             16  scala.reflect.internal.Trees$RefTree$
3886:             1             16  scala.reflect.internal.Trees$Return$
